mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
8,929,6,kap,binary,0.021323012095052673,5,0.0022194889392442804,Preprocessor1_Model13
8,929,6,roc_auc,binary,0.592046900537822,5,0.0016312648374183494,Preprocessor1_Model13
8,929,6,sens,binary,0.9985760788968382,5,1.543217693092897e-4,Preprocessor1_Model13
3,1334,12,accuracy,binary,0.9547131571520048,5,8.693707694256832e-4,Preprocessor1_Model14
3,1334,12,kap,binary,0.0026960915153047215,5,4.514256069817136e-4,Preprocessor1_Model14
3,1334,12,roc_auc,binary,0.5787372529241402,5,0.0012519277968013626,Preprocessor1_Model14
3,1334,12,sens,binary,0.9999417553556699,5,4.5081890441703517e-5,Preprocessor1_Model14
7,1901,39,accuracy,binary,0.954623988993332,5,9.021085509350725e-4,Preprocessor1_Model15
7,1901,39,kap,binary,7.60012493408202e-4,5,5.137818738028787e-4,Preprocessor1_Model15
7,1901,39,roc_auc,binary,0.5933883346105011,5,0.003243141839025885,Preprocessor1_Model15
7,1901,39,sens,binary,0.9998949616442734,5,4.287351368279043e-5,Preprocessor1_Model15
9,468,18,accuracy,binary,0.954412207240002,5,7.738505207351031e-4,Preprocessor1_Model16
9,468,18,kap,binary,0.01129191285902409,5,0.0018263480850935813,Preprocessor1_Model16
9,468,18,roc_auc,binary,0.585850027042681,5,0.0017639072528246632,Preprocessor1_Model16
9,468,18,sens,binary,0.9993817207118115,5,1.3817863705126404e-4,Preprocessor1_Model16
17,1185,8,accuracy,binary,0.9538549029871156,5,7.610443434879209e-4,Preprocessor1_Model17
17,1185,8,kap,binary,0.020694011433215254,5,0.0026106511942399525,Preprocessor1_Model17
17,1185,8,roc_auc,binary,0.593716254368241,5,0.001879311988846249,Preprocessor1_Model17
17,1185,8,sens,binary,0.9985061072343615,5,1.6168795154655367e-4,Preprocessor1_Model17
19,698,25,accuracy,binary,0.9545459622733097,5,8.023293773039231e-4,Preprocessor1_Model18
19,698,25,kap,binary,0.008948155857712425,5,7.369622289412706e-4,Preprocessor1_Model18
19,698,25,roc_auc,binary,0.587430650858477,5,0.0020750932200482406,Preprocessor1_Model18
19,698,25,sens,binary,0.9995917384798545,5,1.300150961738108e-4,Preprocessor1_Model18
4,1845,28,accuracy,binary,0.9546797191701497,5,8.86838206513897e-4,Preprocessor1_Model19
4,1845,28,kap,binary,-4.4478652548152195e-5,5,4.4478652548152195e-5,Preprocessor1_Model19
4,1845,28,roc_auc,binary,0.5887854285100419,5,0.0022733659938815494,Preprocessor1_Model19
4,1845,28,sens,binary,0.9999767198230707,5,2.3280176929341143e-5,Preprocessor1_Model19
18,1981,10,accuracy,binary,0.9538883422113256,5,7.678584892149049e-4,Preprocessor1_Model20
18,1981,10,kap,binary,0.018199288146084867,5,0.002253386975845845,Preprocessor1_Model20
18,1981,10,roc_auc,binary,0.5980169544766282,5,0.0018362054694545896,Preprocessor1_Model20
18,1981,10,sens,binary,0.9986110997139207,5,1.4379547608002564e-4,Preprocessor1_Model20
