mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
11,552,35,kap,binary,0.005722908174280073,5,0.002119137583039661,Preprocessor1_Model08
11,552,35,roc_auc,binary,0.577399825356239,5,0.002102063333458457,Preprocessor1_Model08
11,552,35,sens,binary,0.9997475923017484,5,1.0092611867796305e-4,Preprocessor1_Model08
6,1337,33,accuracy,binary,0.9536688715616966,5,8.298928759208535e-4,Preprocessor1_Model09
6,1337,33,kap,binary,0.001471706254065186,5,0.0012068609944274353,Preprocessor1_Model09
6,1337,33,roc_auc,binary,0.5871764555590293,5,0.004066090591639486,Preprocessor1_Model09
6,1337,33,sens,binary,0.999794840116537,5,7.320667211901273e-5,Preprocessor1_Model09
6,534,37,accuracy,binary,0.9536989569289687,5,8.27364950750259e-4,Preprocessor1_Model10
6,534,37,kap,binary,3.201566401792366e-4,5,5.539808155638711e-4,Preprocessor1_Model10
6,534,37,roc_auc,binary,0.5751769200816617,5,0.004630666442737427,Preprocessor1_Model10
6,534,37,sens,binary,0.9998578869675843,5,5.808600279665e-5,Preprocessor1_Model10
17,1891,18,accuracy,binary,0.9533078573371367,5,8.21369252587462e-4,Preprocessor1_Model11
17,1891,18,kap,binary,0.012289350076520123,5,0.004269098731426908,Preprocessor1_Model11
17,1891,18,roc_auc,binary,0.5902632914313255,5,0.0020827167456792745,Preprocessor1_Model11
17,1891,18,sens,binary,0.9991009886058825,5,5.92454383213884e-5,Preprocessor1_Model11
15,1213,14,accuracy,binary,0.9531273440020926,5,8.238133762756134e-4,Preprocessor1_Model12
15,1213,14,kap,binary,0.016331898308009407,5,0.005095520491367591,Preprocessor1_Model12
15,1213,14,roc_auc,binary,0.5891902480378537,5,0.0019519159928723974,Preprocessor1_Model12
15,1213,14,sens,binary,0.9987855015572115,5,1.6496801445435515e-4,Preprocessor1_Model12
6,1683,39,accuracy,binary,0.9537741686500313,5,8.006278035243816e-4,Preprocessor1_Model13
6,1683,39,kap,binary,4.6985481195975786e-4,5,5.082356387323323e-4,Preprocessor1_Model13
6,1683,39,roc_auc,binary,0.5836612928691172,5,0.0025258877609397453,Preprocessor1_Model13
6,1683,39,sens,binary,0.9999368323842156,5,4.6078573291997135e-5,Preprocessor1_Model13
3,541,25,accuracy,binary,0.9538192972666453,5,7.864979867327912e-4,Preprocessor1_Model14
3,541,25,kap,binary,0,5,0,Preprocessor1_Model14
3,541,25,roc_auc,binary,0.5613188768623611,5,0.0018866559179825304,Preprocessor1_Model14
3,541,25,sens,binary,1,5,0,Preprocessor1_Model14
13,283,6,accuracy,binary,0.9528716189459859,5,8.245856876467537e-4,Preprocessor1_Model15
13,283,6,kap,binary,0.022549542558799308,5,0.004390597396242928,Preprocessor1_Model15
13,283,6,roc_auc,binary,0.576432561833667,5,0.004461282882075497,Preprocessor1_Model15
13,283,6,sens,binary,0.998328215247447,5,1.2105739667525475e-4,Preprocessor1_Model15
17,848,30,accuracy,binary,0.9536237440764943,5,8.290751366107386e-4,Preprocessor1_Model16
17,848,30,kap,binary,0.00950333899076825,5,0.002703284948253485,Preprocessor1_Model16
17,848,30,roc_auc,binary,0.5847622847158657,5,8.975519584456935e-4,Preprocessor1_Model16
17,848,30,sens,binary,0.9995267141555542,5,1.0593440529069496e-4,Preprocessor1_Model16
3,1113,11,accuracy,binary,0.9538192938724103,5,8.217245994986381e-4,Preprocessor1_Model17
3,1113,11,kap,binary,0.004677414304661553,5,6.256807398164598e-4,Preprocessor1_Model17
3,1113,11,roc_auc,binary,0.5714510526527626,5,0.0031621108134947382,Preprocessor1_Model17
3,1113,11,sens,binary,0.9998736697800683,5,7.328080527732523e-5,Preprocessor1_Model17
18,590,37,accuracy,binary,0.9536538260495314,5,8.259709799473381e-4,Preprocessor1_Model18
18,590,37,kap,binary,0.005483880588498846,5,0.0011552150348557234,Preprocessor1_Model18
18,590,37,roc_auc,binary,0.5798861099679306,5,0.0031146941353598326,Preprocessor1_Model18
18,590,37,sens,binary,0.9996686219288188,5,1.040924036590891e-4,Preprocessor1_Model18
16,1658,5,accuracy,binary,0.9528114482114418,5,8.388719238780766e-4,Preprocessor1_Model19
16,1658,5,kap,binary,0.021324829592985938,5,0.00406549151080604,Preprocessor1_Model19
16,1658,5,roc_auc,binary,0.5908732827189972,5,0.003933416716148749,Preprocessor1_Model19
16,1658,5,sens,binary,0.9982966259074528,5,6.959422845562895e-5,Preprocessor1_Model19
2,1161,36,accuracy,binary,0.9538192972666453,5,7.864979867327912e-4,Preprocessor1_Model20
2,1161,36,kap,binary,0,5,0,Preprocessor1_Model20
2,1161,36,roc_auc,binary,0.555342763821077,5,0.0026237642116632895,Preprocessor1_Model20
2,1161,36,sens,binary,1,5,0,Preprocessor1_Model20
