mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
10,1449,7,accuracy,binary,0.9523752121265144,3,0.001079001911877356,Preprocessor1_Model13
10,1449,7,kap,binary,0.022639796310603644,3,0.004456622561306089,Preprocessor1_Model13
10,1449,7,roc_auc,binary,0.6036331206423596,3,0.00500463293304202,Preprocessor1_Model13
10,1449,7,sens,binary,0.9977760403142675,3,2.1812811618209337e-4,Preprocessor1_Model13
2,1780,30,accuracy,binary,0.9538042547383045,3,8.210768811144643e-4,Preprocessor1_Model14
2,1780,30,kap,binary,0.002971567049893431,3,0.001566398714930039,Preprocessor1_Model14
2,1780,30,roc_auc,binary,0.5940544576612089,3,0.0041262044251795475,Preprocessor1_Model14
2,1780,30,sens,binary,0.9999054597017756,3,5.4580286549912456e-5,Preprocessor1_Model14
4,291,8,accuracy,binary,0.9525105952608457,3,0.0010541788007096956,Preprocessor1_Model15
4,291,8,kap,binary,0.022934816597313928,3,0.0042036585011959405,Preprocessor1_Model15
4,291,8,roc_auc,binary,0.5889073804498374,3,0.0035302688652794605,Preprocessor1_Model15
4,291,8,sens,binary,0.997918016554628,3,2.3744334354146494e-4,Preprocessor1_Model15
